  12408.04  2.08871552E-05  2.73108299E-06
  12435.3877  2.08033925E-05  2.70843771E-06
  12462.7959  2.07186295E-05  2.68598569E-06
  12490.2646  2.06342156E-05  2.66371512E-06
  12517.7939  2.05501365E-05  2.64163373E-06
  12545.3838  2.04664047E-05  2.61973173E-06
  12573.0352  2.03830077E-05  2.59801027E-06
  12600.7461  2.02999508E-05  2.57647457E-06
  12628.5186  2.02130614E-05  2.55511168E-06
  12656.3525  2.01229632E-05  2.53392932E-06
  12684.2471  2.00332688E-05  2.51291885E-06
  12712.2041  1.99439728E-05  2.49208597E-06
  12740.2236  1.98550679E-05  2.47142179E-06
  12768.3027  1.97665686E-05  2.45092951E-06
  12796.4453  1.96784586E-05  2.43061118E-06
  12824.6494  1.95877565E-05  2.41045814E-06
  12852.915  1.94885524E-05  2.39047972E-06
  12881.2441  1.93898322E-05  2.37066297E-06
  12909.6357  1.9291605E-05  2.35101038E-06
  12938.0879  1.91938761E-05  2.33152491E-06
  12966.6045  1.90966239E-05  2.31219724E-06
  12995.1836  1.89998609E-05  2.29303373E-06
  13023.8262  1.89035745E-05  2.27402484E-06
  13052.5312  1.87590667E-05  2.25517124E-06
  13081.2988  1.86133802E-05  2.23647066E-06
  13110.1309  1.8468636E-05  2.2179288E-06
  13139.0273  1.83247739E-05  2.19953631E-06
  13167.9854  1.81818268E-05  2.1812973E-06
  13197.0098  1.80398019E-05  2.163212E-06
  13226.0957  1.78986538E-05  2.14527427E-06
  13255.2471  1.69674095E-05  2.1274966E-06
  13284.4629  1.63001769E-05  2.94018878E-06
  13313.7412  1.65607071E-05  2.9173018E-06
  13343.0859  1.68187726E-05  2.89458762E-06
  13372.4951  1.70742496E-05  2.87204966E-06
  13401.9688  1.73270164E-05  2.84969246E-06
  13431.5078  1.75773712E-05  2.82750489E-06
  13461.1104  1.77107631E-05  2.80549466E-06
  13490.7803  1.76610156E-05  2.78365178E-06
  13520.5146  1.76113645E-05  2.76197898E-06
  13550.3145  1.75617988E-05  2.74047943E-06
  13580.1807  1.75123387E-05  2.71914291E-06
  13610.1113  1.74629658E-05  2.6979767E-06
  13640.1094  1.74136949E-05  2.67697101E-06
  13670.1729  1.73540229E-05  2.6561338E-06
  13700.3018  1.7199236E-05  2.63545826E-06
  13730.499  1.70454732E-05  2.61494301E-06
  13760.7607  1.68927654E-05  2.59459239E-06
  13791.0898  1.67410362E-05  2.57439592E-06
  13821.4873  1.65903457E-05  2.55435975E-06
  13851.9502  1.64406229E-05  2.53447661E-06
  13882.4805  1.64143603E-05  2.82600763E-06
  13913.0781  1.66602858E-05  2.80522795E-06
  13943.7441  1.66458813E-05  2.78459106E-06
  13974.4756  1.66312602E-05  2.7641106E-06
  14005.2773  1.66164664E-05  2.74377612E-06
  14036.1455  1.66014579E-05  2.72359603E-06
  14067.0811  1.65862893E-05  2.70356077E-06
  14098.0859  1.65709062E-05  2.68367535E-06
  14129.1592  1.65370511E-05  2.6638877E-06
  14160.3008  1.64865378E-05  2.64420373E-06
  14191.5107  1.64361372E-05  2.62466892E-06
  14222.7891  1.63858731E-05  2.60527509E-06
  14254.1377  1.63357199E-05  2.58602768E-06
  14285.5537  1.6285705E-05  2.56691942E-06
  14317.04  1.62358028E-05  2.54795577E-06
  14348.5947  1.61847802E-05  2.529109E-06
  14380.2197  1.6129814E-05  2.51033521E-06
  14411.916  1.6075006E-05  2.49170353E-06
  14443.6797  1.60203799E-05  2.47320759E-06
  14475.5146  1.59659157E-05  2.45485171E-06
  14507.4199  1.59116244E-05  2.43662885E-06
  14539.3945  1.58574985E-05  2.41854536E-06
  14571.4404  1.58035473E-05  2.40059217E-06
  14603.5566  1.57471277E-05  2.38270604E-06
  14635.7441  1.56907499E-05  2.36495248E-06
  14668.001  1.56345704E-05  2.34732806E-06
  14700.3301  1.55785783E-05  2.32983848E-06
  14732.7305  1.55227772E-05  2.31247623E-06
  14765.2031  1.5467167E-05  2.29524267E-06
  14797.7461  1.54117424E-05  2.27814144E-06
  14830.3604  1.53553356E-05  2.26111638E-06
  14863.0479  1.52985122E-05  2.24419614E-06
  14895.8066  1.52418997E-05  2.22740027E-06
  14928.6377  1.51854838E-05  2.21073287E-06
  14961.542  1.51292707E-05  2.19418712E-06
  14994.5176  1.50732621E-05  2.17776551E-06
  15027.5664  1.50174474E-05  2.16146941E-06
  15060.6885  1.49613552E-05  2.14526949E-06
  15093.8818  1.49046509E-05  2.12915666E-06
  15127.1494  1.48481577E-05  2.11316137E-06
  15160.4912  1.47918681E-05  2.09728864E-06
  15193.9062  1.47357905E-05  2.08153278E-06
  15227.3945  1.46799221E-05  2.06589539E-06
  15260.9561  1.46242555E-05  2.05037827E-06
  15294.5908  1.45687191E-05  2.03497075E-06
  15328.3027  1.45124795E-05  2.01962871E-06
  15362.0859  1.44564628E-05  2.00440059E-06
  15395.9453  1.44006517E-05  1.98928956E-06
  15429.8779  1.4345057E-05  1.97428994E-06
  15463.8867  1.42896715E-05  1.95940333E-06
  15497.9707  1.42344916E-05  1.94463155E-06
  15532.1289  1.41795254E-05  1.92996868E-06
  15566.3623  1.41241389E-05  1.91537492E-06
  15600.6709  1.40688089E-05  1.90087792E-06
  15635.0557  1.4013689E-05  1.88649301E-06
  15669.5166  1.39587837E-05  1.87221451E-06
  15704.0527  1.39040931E-05  1.8580439E-06
  15738.665  1.38496089E-05  1.84398368E-06
  15773.3545  1.37953366E-05  1.83002703E-06
  15808.1201  1.37409461E-05  1.81615496E-06
  15842.9609  1.36864583E-05  1.80236407E-06
  15877.8799  1.36321814E-05  1.78868027E-06
  15912.876  1.35781183E-05  1.77509742E-06
  15947.9482  1.3524269E-05  1.76161802E-06
  15983.0986  1.3470627E-05  1.74824368E-06
  16018.3262  1.3417196E-05  1.73496824E-06
  16053.6309  1.33638587E-05  1.72178716E-06
  16089.0146  1.33103122E-05  1.70866974E-06
  16124.4766  1.32569794E-05  1.69565214E-06
  16160.0146  1.32038595E-05  1.6827363E-06
  16195.6318  1.31509505E-05  1.66991674E-06
  16231.3281  1.30982498E-05  1.65719723E-06
  16267.1025  1.30457602E-05  1.64457208E-06
  16302.9561  1.2993477E-05  1.6320455E-06
  16338.8896  1.29409827E-05  1.61957348E-06
  16374.9014  1.28886704E-05  1.60719685E-06
  16410.9922  1.28365682E-05  1.59491219E-06
  16447.1621  1.27846752E-05  1.58272144E-06
  16483.4121  1.27329886E-05  1.57062607E-06
  16519.7441  1.26815085E-05  1.55862074E-06
  16556.1543  1.26302357E-05  1.54670965E-06
  16592.6445  1.25789193E-05  1.53486405E-06
  16629.2148  1.2527672E-05  1.52309906E-06
  16665.8672  1.2476632E-05  1.51142137E-06
  16702.5996  1.24257995E-05  1.49983384E-06
  16739.4141  1.23751679E-05  1.48833681E-06
  16776.3086  1.23247464E-05  1.47692595E-06
  16813.2832  1.22745287E-05  1.46560524E-06
  16850.3418  1.22243928E-05  1.45435627E-06
  16887.4805  1.21742514E-05  1.44317278E-06
  16924.7012  1.2124312E-05  1.43207671E-06
  16962.0039  1.20745772E-05  1.42106455E-06
  16999.3887  1.20250443E-05  1.41013857E-06
  17036.8555  1.19757169E-05  1.39929489E-06
  17074.4082  1.19265842E-05  1.38853636E-06
  17112.041  1.18776361E-05  1.37785651E-06
  17149.7559  1.18286162E-05  1.36723077E-06
  17187.5547  1.17797963E-05  1.3566887E-06
  17225.4375  1.17311756E-05  1.34622599E-06
  17263.4023  1.16827559E-05  1.33584592E-06
  17301.4531  1.16345327E-05  1.32554374E-06
  17339.5859  1.15865105E-05  1.31532352E-06
  17377.8027  1.15386865E-05  1.30517992E-06
  17416.1035  1.14908553E-05  1.29509635E-06
  17454.4902  1.14431668E-05  1.28508339E-06
  17492.9609  1.13956758E-05  1.27514784E-06
  17531.5156  1.1348382E-05  1.26529108E-06
  17570.1562  1.1301282E-05  1.25550855E-06
  17608.8828  1.12543757E-05  1.24580345E-06
  17647.6934  1.12076668E-05  1.23617178E-06
  17686.5898  1.11610379E-05  1.22660083E-06
  17725.5723  1.11144864E-05  1.21709172E-06
  17764.6406  1.10681303E-05  1.20765458E-06
  17803.7949  1.10219644E-05  1.19829235E-06
  17843.0352  1.09759949E-05  1.18900141E-06
  17882.3633  1.09302127E-05  1.17978186E-06
  17921.7754  1.08846234E-05  1.17063621E-06
  17961.2773  1.08391805E-05  1.16155479E-06
  18000.8633  1.07937703E-05  1.15252851E-06
  18040.5391  1.07485484E-05  1.14357022E-06
  18080.3008  1.07035148E-05  1.13468377E-06
  18120.1504  1.06586713E-05  1.12586429E-06
  18160.0898  1.06140133E-05  1.11711358E-06
  18200.1152  1.05695435E-05  1.10843246E-06
  18240.2285  1.05252602E-05  1.0998175E-06
  18280.4316  1.04809969E-05  1.09125097E-06
  18320.7227  1.04369055E-05  1.0827481E-06
  18361.1016  1.03930006E-05  1.07431333E-06
  18401.5703  1.03492785E-05  1.06594257E-06
  18442.1289  1.03057391E-05  1.05763695E-06
  18482.7773  1.02623826E-05  1.04939761E-06
  18523.5137  1.02192107E-05  1.04122125E-06
  18564.3398  1.01761161E-05  1.03309742E-06
  18605.2578  1.01331434E-05  1.02502781E-06
  18646.2637  1.00903535E-05  1.0170229E-06
  18687.3613  1.00477428E-05  1.00907926E-06
  18728.5488  1.00053112E-05  1.00119883E-06
  18769.8281  9.9630588E-06  9.93378649E-07
  18811.1973  9.92098649E-06  9.85619636E-07
  18852.6582  9.87904059E-06  9.77916898E-07
  18894.2109  9.83717746E-06  9.70261226E-07
  18935.8535  9.79549441E-06  9.626674E-07
  18977.5898  9.75398507E-06  9.55131327E-07
  19019.418  9.71265308E-06  9.476542E-07
  19061.3379  9.6714939E-06  9.40237157E-07
  19103.3496  9.63051207E-06  9.32876844E-07
  19145.4551  9.58969395E-06  9.25574739E-07
  19187.6523  9.54892676E-06  9.18312764E-07
  19229.9434  9.50833237E-06  9.11109225E-07
  19272.3262  9.46791351E-06  9.03961109E-07
  19314.8047  9.42766201E-06  8.96868642E-07
  19357.375  9.3875833E-06  8.89833473E-07
  19400.0391  9.3476765E-06  8.82852419E-07
  19442.7988  9.30793612E-06  8.75927014E-07
  19485.6504  9.26827761E-06  8.690443E-07
  19528.5996  9.22875915E-06  8.6221371E-07
  19571.6406  9.18941168E-06  8.55435701E-07
  19614.7773  9.15023065E-06  8.48710954E-07
  19658.0098  9.11121606E-06  8.42040379E-07
  19701.3359  9.07236881E-06  8.35421019E-07
  19744.7598  9.03368436E-06  8.28854922E-07
  19788.2793  8.99511633E-06  8.22332197E-07
  19831.8926  8.95666017E-06  8.15854889E-07
  19875.6035  8.91836771E-06  8.09427149E-07
  19919.4102  8.88023987E-06  8.0305017E-07
  19963.3125  8.84227393E-06  7.96724862E-07
  20007.3145  8.80446896E-06  7.90447871E-07
  20051.4102  8.7668277E-06  7.84221641E-07
  20095.6055  8.72932833E-06  7.78040771E-07
  20139.8965  8.69191354E-06  7.71900261E-07
  20184.2852  8.65466154E-06  7.65806988E-07
  20228.7754  8.61756507E-06  7.59761633E-07
  20273.3594  8.58063049E-06  7.53765505E-07
  20318.043  8.54385326E-06  7.47815477E-07
  20362.8262  8.50723245E-06  7.41913482E-07
  20407.7051  8.47077081E-06  7.36057245E-07
  20452.6855  8.43438647E-06  7.30236309E-07
  20497.7637  8.39814948E-06  7.24461529E-07
  20542.9414  8.36206891E-06  7.18731428E-07
  20588.2188  8.32614296E-06  7.13047655E-07
  20633.5977  8.2903689E-06  7.07407651E-07
  20679.0762  8.25474945E-06  7.01813406E-07
  20724.6523  8.21928552E-06  6.96262646E-07
  20770.3301  8.18392527E-06  6.90750653E-07
  20816.1094  8.1486869E-06  6.85277314E-07
  20861.9902  8.11359951E-06  6.7984746E-07
  20907.9688  8.07866491E-06  6.7446183E-07
  20954.0527  8.04387946E-06  6.69117696E-07
  21000.2383  8.00924226E-06  6.63816877E-07
  21046.5215  7.97475786E-06  6.58557383E-07
  21092.9102  7.94039624E-06  6.53336258E-07
  21139.4004  7.9061374E-06  6.48151229E-07
  21185.9922  7.87202589E-06  6.43006615E-07
  21232.6875  7.83806263E-06  6.37903838E-07
  21279.4844  7.8042458E-06  6.32840511E-07
  21326.3867  7.77057267E-06  6.27818281E-07
  21373.3906  7.73704778E-06  6.22835103E-07
  21420.498  7.70366296E-06  6.17892113E-07
  21467.7129  7.67035999E-06  6.12979477E-07
  21515.0254  7.63720527E-06  6.08106291E-07
  21562.4473  7.60418925E-06  6.03272383E-07
  21609.9707  7.57131784E-06  5.98476333E-07
  21657.5996  7.53858876E-06  5.93719221E-07
  21705.3359  7.50599929E-06  5.88998944E-07
  21753.1758  7.4735517E-06  5.84316354E-07
  21801.1211  7.44120098E-06  5.79665596E-07
  21849.1719  7.40897622E-06  5.75048773E-07
  21897.3281  7.37689061E-06  5.70469695E-07
  21945.5918  7.34494415E-06  5.65926314E-07
  21993.9609  7.31313594E-06  5.61419881E-07
  22042.4375  7.28146551E-06  5.56948578E-07
  22091.0195  7.24993197E-06  5.52512972E-07
  22139.709  7.21851166E-06  5.48110279E-07
  22188.5059  7.18720003E-06  5.43738167E-07
  22237.4102  7.15602437E-06  5.39401753E-07
  22286.4219  7.12498377E-06  5.35099275E-07
  22335.543  7.09407732E-06  5.30831812E-07
  22384.7715  7.06330593E-06  5.2659766E-07
  22434.1113  7.03266551E-06  5.22397102E-07
  22483.5566  7.00215196E-06  5.18229967E-07
  22533.1113  6.97173164E-06  5.1408972E-07
  22582.7734  6.94144455E-06  5.09983465E-07
  22632.5488  6.91128753E-06  5.05909156E-07
  22682.4316  6.88126238E-06  5.01868271E-07
  22732.4238  6.85136729E-06  4.97858878E-07
  22782.5293  6.82160135E-06  4.93881544E-07
  22832.7422  6.79196546E-06  4.89936838E-07
  22883.0664  6.76241962E-06  4.86017711E-07
  22933.502  6.73299655E-06  4.82130133E-07
  22984.0488  6.70370082E-06  4.78272909E-07
  23034.707  6.67453332E-06  4.74447319E-07
  23085.4766  6.64549225E-06  4.70651571E-07
  23136.3574  6.61657896E-06  4.66886291E-07
  23187.3516  6.58778981E-06  4.63151878E-07
  23238.459  6.55910344E-06  4.59443356E-07
  23289.6777  6.53052666E-06  4.55763114E-07
  23341.0098  6.50207448E-06  4.52111749E-07
  23392.4531  6.47374691E-06  4.48490368E-07
  23444.0117  6.44554211E-06  4.44897296E-07
  23495.6836  6.41746055E-06  4.41332986E-07
  23547.4707  6.38949996E-06  4.37797951E-07
  23599.3691  6.36165214E-06  4.3428912E-07
  23651.3828  6.33390164E-06  4.30805585E-07
  23703.5137  6.30627028E-06  4.27349136E-07
  23755.7559  6.27876125E-06  4.2392071E-07
  23808.1152  6.25137227E-06  4.20520422E-07
  23860.5898  6.22410244E-06  4.17146737E-07
  23913.1816  6.19695038E-06  4.13800734E-07
  23965.8848  6.16991747E-06  4.10480965E-07
  24018.707  6.14297051E-06  4.0718416E-07
  24071.6465  6.11614041E-06  4.03913134E-07
  24124.7012  6.08942855E-06  4.00668455E-07
  24177.873  6.06283265E-06  3.97450435E-07
  24231.1621  6.03635317E-06  3.94257711E-07
  24284.5703  6.00998874E-06  3.91091248E-07
  24338.0957  5.9837389E-06  3.87949626E-07
  24391.7363  5.95758411E-06  3.84831026E-07
  24445.498  5.93153482E-06  3.81735873E-07
  24499.375  5.90560057E-06  3.78665703E-07
  24553.375  5.87977684E-06  3.7562063E-07
  24607.4922  5.85406769E-06  3.72599658E-07
  24661.7266  5.82847179E-06  3.69603555E-07
  24716.084  5.80298592E-06  3.66630928E-07
  24770.5586  5.77760102E-06  3.63681266E-07
  24825.1543  5.75231252E-06  3.60752836E-07
  24879.8711  5.72713452E-06  3.57847966E-07
  24934.707  5.70206657E-06  3.54967085E-07
  24989.6641  5.67710867E-06  3.52108913E-07
  25044.7441  5.65225901E-06  3.49274274E-07
  25099.9434  5.62751893E-06  3.46461917E-07
  25155.2656  5.60288254E-06  3.43671672E-07
  25210.707  5.57833482E-06  3.40901408E-07
  25266.2734  5.55389352E-06  3.38152944E-07
  25321.9629  5.52955862E-06  3.35427131E-07
  25377.7715  5.50533287E-06  3.32722891E-07
  25433.707  5.48121079E-06  3.30040933E-07
  25489.7637  5.45719513E-06  3.2738015E-07
  25545.9453  5.43328451E-06  3.24741336E-07
  25602.25  5.4094603E-06  3.22120769E-07
  25658.6797  5.38573795E-06  3.19520979E-07
  25715.2324  5.36211974E-06  3.1694276E-07
  25771.9082  5.33860612E-06  3.1438492E-07
  25828.7129  5.31519345E-06  3.11848169E-07
  25885.6387  5.29188583E-06  3.09331483E-07
  25942.6934  5.26867871E-06  3.06835062E-07
  25999.873  5.24556117E-06  3.04357513E-07
  26057.1758  5.22253913E-06  3.0189824E-07
  26114.6094  5.19961577E-06  2.99459202E-07
  26172.166  5.17679428E-06  2.97039577E-07
  26229.8516  5.15407237E-06  2.94639989E-07
  26287.6621  5.13145051E-06  2.9225933E-07
  26345.6035  5.10892687E-06  2.89897883E-07
  26403.6699  5.08649782E-06  2.87555338E-07
  26461.8652  5.06415427E-06  2.85229703E-07
  26520.1875  5.04190939E-06  2.82923367E-07
  26578.6406  5.01976092E-06  2.8063522E-07
  26637.2207  4.99771068E-06  2.78366088E-07
  26695.9316  4.97575684E-06  2.76114861E-07
  26754.7695  4.95390077E-06  2.73881938E-07
  26813.7383  4.93213975E-06  2.7166746E-07
  26872.8379  4.91045739E-06  2.69468188E-07
  26932.0684  4.88887008E-06  2.67287191E-07
  26991.4277  4.86737872E-06  2.65123532E-07
  27050.918  4.84598149E-06  2.6297775E-07
  27110.5391  4.82467885E-06  2.60848992E-07
  27170.293  4.80346898E-06  2.5873743E-07
  27230.1777  4.78235279E-06  2.5664346E-07
  27290.1934  4.76131981E-06  2.54564611E-07
  27350.3418  4.74037461E-06  2.52502417E-07
  27410.625  4.7195208E-06  2.50456566E-07
  27471.0391  4.69875977E-06  2.48427739E-07
  27531.5859  4.67809059E-06  2.46414999E-07
  27592.2676  4.657511E-06  2.44418544E-07
  27653.082  4.63702236E-06  2.42438688E-07
  27714.0312  4.6166183E-06  2.40473611E-07
  27775.1133  4.596297E-06  2.38523626E-07
  27836.332  4.57606484E-06  2.36589102E-07
  27897.6855  4.55592135E-06  2.34670694E-07
  27959.1719  4.53586745E-06  2.32767519E-07
  28020.7969  4.5159004E-06  2.30879735E-07
  28082.5566  4.49602248E-06  2.29007696E-07
  28144.4492  4.47623052E-06  2.27150338E-07
  28206.4844  4.45651403E-06  2.25307076E-07
  28268.6523  4.43688577E-06  2.23478537E-07
  28330.957  4.41734392E-06  2.21665189E-07
  28393.4004  4.39788755E-06  2.19866237E-07
  28455.9805  4.37851713E-06  2.18081908E-07
  28518.7012  4.35923175E-06  2.16312415E-07
  28581.5566  4.34003141E-06  2.14557005E-07
  28644.5527  4.32091019E-06  2.12814655E-07
  28707.6855  4.3018731E-06  2.11085904E-07
  28770.959  4.28291969E-06  2.09371578E-07
  28834.3711  4.26404949E-06  2.07670837E-07
  28897.9238  4.24526252E-06  2.05983952E-07
  28961.6152  4.22655876E-06  2.04311164E-07
  29025.4492  4.20793685E-06  2.0265162E-07
  29089.4219  4.18943273E-06  2.0100515E-07
  29153.5371  4.17103593E-06  1.99371186E-07
  29217.793  4.15271916E-06  1.97750836E-07
  29282.1914  4.13448379E-06  1.9614339E-07
  29346.7305  4.11632755E-06  1.94549003E-07
  29411.4141  4.09825179E-06  1.9296796E-07
  29476.2363  4.08025562E-06  1.91399494E-07
  29541.2031  4.06222807E-06  1.89843718E-07
  29606.3145  4.04400862E-06  1.88299367E-07
  29671.5684  4.02587057E-06  1.86767622E-07
  29736.9668  4.00781437E-06  1.85248666E-07
  29802.5078  3.98983912E-06  1.83741804E-07
  29868.1953  3.9719439E-06  1.82247504E-07
  29934.0254  3.95412962E-06  1.80765113E-07
  30000.002  3.93639448E-06  1.792951E-07
